tahun,jumlah_kejadian,jenis_bencana,provinsi,rumah_rusak_berat,meninggal,mengungsi
2025,1,Cuaca ekstrem,Jawa Tengah,0,0,15
2025,1,Banjir,Papua,0,1,0
2025,1,Banjir,Sulawesi Utara,0,0,1410
2025,1,Banjir,Papua Pegunungan,15,2,2755
2025,1,Banjir,Kepulauan Bangka Belitung,0,0,0
2025,1,Banjir,Lampung,0,3,0
2025,1,Longsor,Jawa Barat,70,0,236
2025,1,Cuaca ekstrem,Sumatera Utara,33,0,0
2025,1,Banjir,Jawa Barat,0,0,304
2025,1,Banjir,Kalimantan Selatan,0,0,23
2025,1,Longsor,Kalimantan Timur,3,0,15
2025,1,Banjir,Banten,0,1,0
2025,1,Longsor,Jawa Tengah,120,0,449
2025,1,Banjir,Sulawesi Tengah,0,0,19
2025,1,Banjir,Gorontalo,1,0,0
2025,1,Gempabumi,Jawa Barat,0,0,0
2025,0,Cuaca ekstrem,Jawa Barat,3,0,0
2025,1,Banjir,Maluku,1,0,0
2025,1,Cuaca ekstrem,Jawa Tengah,2,0,11
2025,1,Banjir,Sulawesi Selatan,0,0,7
2025,1,Banjir,Papua Pegunungan,0,0,672
2025,1,Banjir,Kalimantan Tengah,0,0,200
2025,1,Banjir,Sumatera Selatan,0,0,45
2025,1,Longsor,Jawa Barat,3,0,46
2025,1,Longsor,Jawa Barat,3,0,155
2025,1,Cuaca ekstrem,Jawa Barat,2,0,4
2025,1,Cuaca ekstrem,Jawa Barat,14,0,0
2025,1,Banjir,Sumatera Utara,0,0,84
2025,1,Banjir,Jawa Tengah,0,0,70
2025,1,Banjir,Jawa Tengah,0,0,26
2025,1,Longsor,Jawa Timur,0,10,0
2025,0,Longsor,Jawa Tengah,0,0,0
2025,1,Cuaca ekstrem,Sumatera Selatan,0,0,54
2025,1,Banjir,Sulawesi Tengah,0,0,77
2025,1,Banjir,Sulawesi Tengah,0,0,35
2025,0,Banjir,Sulawesi Tengah,0,0,0
2025,1,Banjir,Daerah Istimewa Yogyakarta,1,0,108
2025,0,Banjir,Jawa Timur,0,0,0
2025,1,Longsor,Daerah Istimewa Yogyakarta,1,0,0
2025,1,Banjir,Jawa Tengah,0,0,244
2025,1,Longsor,Daerah Istimewa Yogyakarta,1,0,104
2025,1,Banjir,Daerah Istimewa Yogyakarta,0,0,789
2025,1,Banjir,Jawa Tengah,0,0,165
2025,1,Cuaca ekstrem,Sumatera Barat,2,0,0
2025,1,Cuaca ekstrem,Bali,0,1,0
2025,1,Banjir,Kalimantan Timur,0,2,47
2025,1,Cuaca ekstrem,Kalimantan Tengah,24,0,0
2025,1,Cuaca ekstrem,Jawa Timur,4,0,0
2025,1,Banjir,Maluku Utara,2,0,0
2025,1,Cuaca ekstrem,Jawa Timur,0,1,0
2025,1,Banjir,Sulawesi Tengah,0,0,1021
2025,1,Banjir,Jawa Barat,1,0,0
2025,1,Cuaca ekstrem,Jawa Barat,21,0,0
2025,1,Cuaca ekstrem,Jawa Timur,0,0,10
2025,1,Cuaca ekstrem,Bali,0,0,0
2025,0,Banjir,Maluku Utara,0,0,0
2025,1,Longsor,Nusa Tenggara Timur,0,0,708
2025,1,Banjir,Maluku Utara,2,0,94
2025,0,Banjir,Maluku Utara,1,0,0
2025,1,Banjir,Bali,0,1,0
2025,1,Banjir,Maluku Utara,1,0,0
2025,1,Longsor,Sulawesi Utara,3,2,0
2025,1,Banjir,Kalimantan Barat,0,0,12
2025,1,Longsor,Sulawesi Utara,0,0,0
2025,1,Erupsi gunung api,Nusa Tenggara Timur,0,1,4976
2025,1,Cuaca ekstrem,Nusa Tenggara Barat,20,0,0
2025,1,Cuaca ekstrem,Bali,5,0,0
2025,1,Cuaca ekstrem,Bali,1,1,0
2025,1,Banjir,Nusa Tenggara Timur,0,1,0
2025,0,Banjir,DKI Jakarta,0,0,22
2025,1,Gempabumi,Sumatera Utara,1,1,0
2025,1,Banjir,Gorontalo,7,0,0
2025,1,Banjir,Sumatera Utara,0,0,303
2025,1,Banjir,Jambi,42,0,0
2025,0,Banjir,Sulawesi Tengah,0,0,63
2025,1,Cuaca ekstrem,Jawa Barat,9,0,0
2025,1,Banjir,Sumatera Utara,18,0,72
2025,1,Banjir,Jawa Tengah,0,0,11
2025,1,Banjir,Jawa Barat,0,0,57
2025,1,Cuaca ekstrem,Jawa Tengah,2,0,1
2025,1,Banjir,Jawa Barat,0,0,811
2025,1,Longsor,Jawa Barat,0,0,155
2025,1,Banjir,Jawa Barat,29,0,0
2025,1,Longsor,Nusa Tenggara Timur,0,0,0
2025,1,Cuaca ekstrem,Sulawesi Barat,2,1,0
2025,1,Banjir,Jawa Timur,0,0,20
2025,1,Banjir,Jawa Barat,0,0,18
2025,1,Banjir,Riau,0,0,610
2025,1,Banjir,Jambi,0,0,124
2025,1,Longsor,Jawa Barat,3,0,0
2025,1,Banjir,Sumatera Utara,230,2,202
2025,1,Banjir,Sumatera Utara,3,0,76
2025,1,Banjir,Jawa Barat,0,0,744
2025,1,Banjir,Sulawesi Tengah,13,0,370
2025,1,Gelombang pasang / Abrasi,Sulawesi Tengah,37,0,147
2025,1,Banjir,Sumatera Selatan,0,0,905
2025,1,Banjir,Jawa Barat,0,0,93
2025,1,Longsor,Nusa Tenggara Timur,0,0,47
2025,1,Cuaca ekstrem,Jawa Barat,0,0,20
2025,1,Banjir,Lampung,0,2,0
2025,1,Cuaca ekstrem,Jawa Barat,6,0,0
2025,1,Banjir,Kalimantan Tengah,0,1,4
2025,1,Banjir,Jawa Tengah,0,0,14
2025,1,Banjir,Jawa Barat,0,0,785
2025,1,Cuaca ekstrem,Nusa Tenggara Barat,5,0,0
2025,1,Cuaca ekstrem,Kepulauan Bangka Belitung,32,0,0
2025,1,Banjir,Jawa Tengah,0,0,1367
2025,1,Kebakaran hutan dan lahan,Kepulauan Riau,0,0,0
2025,1,Longsor,Maluku,0,7,0
2025,1,Cuaca ekstrem,Lampung,0,1,0
2025,1,Banjir,Sulawesi Tengah,0,0,500
2025,1,Banjir,Jawa Barat,1,0,1890
2025,1,Banjir,Jawa Timur,0,0,6
2025,1,Banjir,Jawa Timur,2,0,0
2025,1,Banjir,Kalimantan Selatan,0,0,1
2025,1,Longsor,Jawa Barat,187,4,259
2025,1,Banjir,Jawa Barat,137,2,209
2025,0,Banjir,Kalimantan Tengah,0,0,0
2025,1,Banjir,Jawa Barat,0,0,2010
2025,1,Longsor,Jawa Barat,10,0,24
2025,1,Banjir,Jawa Barat,0,0,4210
2025,1,Banjir,Jawa Barat,0,1,670
2025,0,Longsor,Jawa Barat,14,0,93
2025,0,Longsor,Jawa Barat,0,0,3
2025,1,Banjir,Sumatera Selatan,0,0,1125
2025,0,Banjir,DKI Jakarta,0,1,0
2025,1,Banjir,Jawa Barat,0,0,53
2025,0,Banjir,DKI Jakarta,0,1,3195
2025,0,Banjir,DKI Jakarta,0,0,3092
2025,0,Banjir,DKI Jakarta,0,0,293
2025,0,Longsor,Jawa Barat,1,0,0
2025,0,Banjir,Jawa Barat,38,1,346
2025,1,Banjir,Jawa Barat,10,0,0
2025,1,Longsor,Nusa Tenggara Timur,9,0,151
2025,1,Banjir,Lampung,0,0,30
2025,1,Banjir,Riau,0,0,511
2025,1,Banjir,Riau,0,0,60
2025,0,Longsor,Jawa Barat,6,1,21
2025,1,Banjir,Riau,0,0,94
2025,1,Banjir,Jawa Barat,0,0,294
2025,1,Banjir,Jawa Barat,0,0,30
2025,1,Banjir,Jawa Barat,0,0,130
2025,1,Banjir,Sumatera Barat,0,0,15
2025,1,Banjir,Jawa Barat,0,0,11
2025,1,Banjir,Sumatera Utara,0,0,34
2025,1,Banjir,Aceh,0,0,25
2025,1,Gempabumi,Sulawesi Utara,0,0,0
2025,1,Banjir,Jawa Barat,3,0,233
2025,1,Cuaca ekstrem,Maluku,1,0,0
2025,1,Banjir,Jawa Tengah,0,0,315
2025,0,Banjir,Sumatera Utara,10,0,16
2025,1,Longsor,Jawa Barat,1,1,0
2025,1,Cuaca ekstrem,Jawa Tengah,0,0,7
2025,1,Banjir,Jawa Tengah,0,0,1983
2025,1,Banjir,Jawa Timur,0,0,165
2025,1,Longsor,Lampung,1,0,0
2025,1,Longsor,Kalimantan Timur,0,1,0
2025,1,Gelombang pasang / Abrasi,Aceh,8,0,0
2025,1,Longsor,Sumatera Utara,1,2,0
2025,0,Cuaca ekstrem,Jawa Timur,0,0,0
2025,1,Longsor,Nusa Tenggara Barat,0,0,0
2025,1,Banjir,Jawa Tengah,0,0,8
2025,1,Longsor,Lampung,1,2,1
2025,0,Banjir,Jawa Barat,0,0,186
2025,1,Longsor,Sumatera Utara,0,0,24
2025,1,Cuaca ekstrem,Sumatera Utara,2,0,8
2025,0,Cuaca ekstrem,Jawa Barat,0,0,6
2025,1,Longsor,Jawa Timur,0,2,0
2025,1,Cuaca ekstrem,Jawa Tengah,9,0,0
2025,1,Longsor,Banten,0,1,0
2025,1,Cuaca ekstrem,Sulawesi Tengah,2,0,20
2025,1,Banjir,Sumatera Utara,3,0,0
2025,1,Banjir,Sulawesi Selatan,0,0,3903
2025,1,Cuaca ekstrem,Kalimantan Selatan,1,0,0
2025,1,Banjir,Sulawesi Selatan,0,2,0
2025,1,Banjir,Nusa Tenggara Barat,0,2,0
2025,1,Cuaca ekstrem,Sulawesi Tengah,1,0,0
2025,1,Cuaca ekstrem,Sulawesi Utara,2,0,0
2025,1,Cuaca ekstrem,Sulawesi Tengah,5,0,0
2025,1,Banjir,Jawa Tengah,0,0,2
2025,1,Longsor,Sulawesi Selatan,8,0,0
2025,0,Cuaca ekstrem,Sulawesi Selatan,1,0,0
2025,1,Gelombang pasang / Abrasi,Sulawesi Selatan,3,0,0
2025,1,Cuaca ekstrem,Jawa Timur,5,0,0
2025,1,Cuaca ekstrem,Nusa Tenggara Barat,2,0,0
2025,1,Cuaca ekstrem,Bali,0,3,0
2025,1,Longsor,Aceh,2,0,0
2025,1,Cuaca ekstrem,Bali,1,0,0
2025,0,Cuaca ekstrem,Sulawesi Selatan,0,0,0
2025,1,Cuaca ekstrem,Sulawesi Tengah,3,0,0
2025,1,Cuaca ekstrem,Jawa Timur,0,0,5
2025,1,Longsor,Nusa Tenggara Timur,0,0,123
2025,0,Cuaca ekstrem,Sulawesi Barat,0,0,0
2025,0,Cuaca ekstrem,Sulawesi Selatan,2,0,0
2025,1,Banjir,DKI Jakarta,0,0,310
2025,1,Cuaca ekstrem,Papua Barat,4,0,40
2025,1,Cuaca ekstrem,Sulawesi Selatan,12,0,0
2025,1,Cuaca ekstrem,Jawa Barat,12,0,0
2025,1,Cuaca ekstrem,Jawa Timur,21,0,0
2025,1,Cuaca ekstrem,Lampung,33,0,0
2025,1,Cuaca ekstrem,Banten,2,0,0
2025,1,Cuaca ekstrem,Maluku,2,0,0
2025,1,Banjir,Nusa Tenggara Timur,4,0,0
2025,1,Banjir,Nusa Tenggara Barat,0,1,0
2025,1,Cuaca ekstrem,Maluku,0,0,0
2025,1,Banjir,Jawa Timur,16,0,0
2025,1,Banjir,Jawa Timur,118,0,0
2025,1,Banjir,Nusa Tenggara Barat,8,4,3
2025,1,Banjir,Sulawesi Tengah,0,0,9
2025,0,Longsor,Sulawesi Tengah,3,0,9
2025,0,Longsor,Sulawesi Tengah,0,0,0
2025,1,Banjir,Sulawesi Selatan,0,0,102
2025,1,Gelombang pasang / Abrasi,Maluku Utara,0,0,0
2025,1,Cuaca ekstrem,Nusa Tenggara Barat,6,0,0
2025,1,Cuaca ekstrem,Nusa Tenggara Barat,3,0,0
2025,1,Longsor,Kalimantan Timur,7,0,0
2025,1,Cuaca ekstrem,Nusa Tenggara Timur,2,0,0
2025,0,Banjir,Nusa Tenggara Timur,0,0,0
2025,1,Longsor,Jawa Barat,55,0,241
2025,1,Gelombang pasang / Abrasi,Sulawesi Tengah,0,0,20
2025,1,Banjir,Nusa Tenggara Timur,23,1,60
2025,1,Banjir,Jawa Tengah,0,0,623
2025,0,Banjir,Sulawesi Tengah,0,0,7
2025,0,Banjir,Nusa Tenggara Barat,0,0,0
2025,0,Cuaca ekstrem,Jawa Timur,0,1,0
2025,1,Gelombang pasang / Abrasi,Sulawesi Selatan,0,0,0
2025,1,Banjir,Jambi,0,0,70
2025,1,Longsor,Kalimantan Timur,0,0,0
2025,1,Banjir,Jawa Tengah,10,0,672
2025,1,Banjir,DKI Jakarta,0,0,1985
2025,1,Banjir,Jawa Tengah,0,0,362
2025,1,Banjir,Jawa Barat,5,0,47
2025,1,Longsor,Sulawesi Utara,0,2,0
2025,1,Banjir,Jawa Barat,0,0,128
2025,1,Banjir,DKI Jakarta,0,0,66
2025,1,Banjir,Kalimantan Barat,5,0,3556
2025,1,Banjir,DKI Jakarta,0,0,169
2025,1,Longsor,Kalimantan Utara,0,1,45
2025,1,Banjir,Jawa Barat,0,0,141
2025,1,Banjir,DKI Jakarta,0,0,3644
2025,1,Banjir,Jawa Timur,0,0,375
2025,1,Longsor,Jawa Timur,6,0,0
2025,1,Longsor,Bali,1,0,0
2025,1,Longsor,Sulawesi Barat,2,4,0
2025,1,Cuaca ekstrem,Nusa Tenggara Timur,9,0,0
2025,1,Banjir,Kalimantan Tengah,0,0,20
2025,1,Banjir,Kalimantan Tengah,17,0,25
2025,1,Longsor,Sulawesi Selatan,0,2,0
2025,1,Banjir,Jawa Barat,0,0,66
2025,1,Banjir,Jawa Barat,0,0,545
2025,1,Banjir,Gorontalo,0,0,160
2025,1,Longsor,Sumatera Selatan,2,0,0
2025,1,Banjir,Jawa Barat,0,0,91
2025,1,Banjir,Nusa Tenggara Barat,2,0,0
2025,1,Longsor,Sumatera Selatan,0,0,10
2025,1,Banjir,Kalimantan Tengah,0,0,4
2025,1,Banjir,Sulawesi Selatan,0,0,1
2025,1,Banjir,Jawa Tengah,0,0,9
2025,0,Longsor,Sulawesi Tengah,3,0,14
2025,1,Banjir,Kalimantan Selatan,0,0,49
2025,1,Banjir,Kalimantan Barat,0,0,1041
2025,1,Longsor,Jawa Timur,4,2,0
2025,1,Longsor,Sulawesi Selatan,5,2,0
2025,1,Cuaca ekstrem,Jawa Barat,0,0,7
2025,1,Banjir,Jawa Timur,1,0,0
2025,1,Banjir,Nusa Tenggara Barat,1,0,34
2025,1,Banjir,Sumatera Utara,0,0,30
2025,1,Banjir,Riau,12,0,16
2025,1,Longsor,Sumatera Selatan,0,2,0
2025,1,Banjir,Kalimantan Selatan,0,0,33
2025,1,Banjir,Kalimantan Selatan,0,0,453
2025,1,Banjir,Jawa Tengah,0,0,2400
2025,1,Banjir,Jawa Tengah,0,0,521
2025,1,Banjir,Jawa Tengah,0,0,93
2025,1,Banjir,Jawa Tengah,0,0,311
2025,1,Banjir,Jawa Tengah,47,0,759
2025,0,Banjir,Jawa Tengah,0,1,30
2025,1,Longsor,Jawa Tengah,16,25,48
2025,1,Banjir,Jawa Tengah,33,0,0
2025,1,Banjir,Jawa Tengah,22,0,1146
2025,1,Longsor,Jawa Tengah,5,0,120
2025,1,Longsor,Jawa Tengah,16,0,69
2025,1,Banjir,Lampung,0,0,150
2025,0,Banjir,Jawa Tengah,0,0,0
2025,1,Banjir,Lampung,0,0,692
2025,1,Longsor,Bali,5,5,0
2025,1,Banjir,Jawa Tengah,0,0,50
2025,1,Cuaca ekstrem,Sumatera Barat,0,1,0
2025,1,Gelombang pasang / Abrasi,Sulawesi Tengah,3,0,0
2025,1,Longsor,Bali,0,4,0
2025,1,Banjir,Jawa Tengah,0,0,6
2025,1,Banjir,Riau,0,0,8
2025,1,Longsor,Nusa Tenggara Timur,1,1,0
2025,1,Banjir,Lampung,0,0,388
2025,1,Longsor,Jawa Barat,3,0,79
2025,1,Banjir,Riau,0,0,140
2025,1,Banjir,Riau,0,0,30
2025,1,Banjir,Jawa Barat,4,0,136
2025,1,Banjir,Jawa Barat,0,0,273
2025,1,Banjir,Jawa Tengah,0,0,37
2025,1,Banjir,Jawa Tengah,0,0,189
2025,1,Banjir,Jawa Tengah,0,0,754
2025,1,Banjir,Lampung,2,0,0
2025,1,Banjir,Lampung,0,1,388
2025,1,Banjir,Riau,0,0,40
2025,1,Banjir,Riau,0,0,32
2025,0,Banjir,Sumatera Utara,0,0,65
2025,1,Banjir,Kalimantan Barat,0,2,234
2025,1,Banjir,Jambi,0,0,160
2025,1,Banjir,Sumatera Barat,0,0,70
2025,1,Banjir,Sumatera Utara,0,0,130
2025,1,Banjir,Jawa Timur,0,0,345
2025,1,Banjir,Kalimantan Barat,0,0,119
2025,1,Banjir,Jawa Timur,0,0,37
2025,1,Longsor,Bali,0,0,0
2025,0,Banjir,Sumatera Utara,0,0,7
2025,1,Banjir,Sumatera Utara,0,0,24
2025,1,Banjir,Lampung,0,0,50
2025,1,Banjir,Sulawesi Selatan,0,0,75
2025,1,Banjir,Jawa Timur,0,0,2
2025,1,Banjir,Aceh,0,0,300
2025,1,Banjir,Riau,0,0,50
2025,1,Banjir,Sumatera Utara,0,0,152
2025,1,Banjir,Riau,0,0,204
2025,1,Longsor,Kepulauan Riau,5,4,8
2025,1,Banjir,Jambi,10,0,0
2025,1,Erupsi gunung api,Nusa Tenggara Timur,0,1,6254
2025,1,Longsor,Lampung,0,0,0
2025,1,Erupsi gunung api,Maluku Utara,0,0,1425
2025,1,Banjir,Kalimantan Selatan,0,0,20
2025,1,Banjir,Aceh,0,2,0
2025,1,Banjir,Jawa Timur,4,0,25
2025,0,Banjir,Sumatera Selatan,0,0,0
2025,1,Banjir,Papua Barat,0,0,100
2025,1,Longsor,Daerah Istimewa Yogyakarta,0,0,0
2025,1,Cuaca ekstrem,Jawa Barat,10,0,0
2025,1,Longsor,Daerah Istimewa Yogyakarta,0,0,4
2025,1,Banjir,Sumatera Utara,1,0,0
2025,1,Banjir,Riau,2,0,0
2025,1,Banjir,Sulawesi Selatan,0,0,40
2025,1,Cuaca ekstrem,Jawa Barat,11,0,0
2025,1,Longsor,Sulawesi Selatan,2,0,0
2025,0,Longsor,Jawa Tengah,1,2,0
2025,1,Cuaca ekstrem,Nusa Tenggara Timur,0,2,0
2025,1,Banjir,Nusa Tenggara Timur,2,0,0
2025,1,Banjir,Kalimantan Selatan,0,0,1485
2025,1,Cuaca ekstrem,Maluku Utara,2,0,0
2024,1,Banjir,Nusa Tenggara Barat,0,0,0
2024,1,Cuaca ekstrem,Nusa Tenggara Barat,0,0,0
2024,1,Banjir,Jawa Timur,0,0,0
2024,1,Banjir,Sumatera Utara,0,0,0
2024,1,Banjir,Aceh,0,0,0
2024,1,Banjir,Riau,0,0,0
2024,1,Banjir,Sulawesi Utara,0,0,30
2024,1,Banjir,Kalimantan Selatan,0,0,0
2024,1,Cuaca ekstrem,Jawa Timur,0,0,0
2024,1,Cuaca ekstrem,Jawa Tengah,0,0,0
2024,1,Cuaca ekstrem,Jawa Tengah,1,1,0
2024,1,Cuaca ekstrem,Jawa Barat,3,0,0
2024,1,Banjir,Aceh,0,0,327
2024,1,Banjir,Riau,15,0,0
2024,1,Longsor,Sumatera Utara,0,0,0
2024,1,Banjir,Nusa Tenggara Barat,1,0,0
2024,1,Banjir,Sulawesi Tengah,0,0,200
2024,1,Banjir,Sumatera Utara,15,0,0
2024,1,Kebakaran hutan dan lahan,Kepulauan Riau,0,0,0
2024,1,Banjir,Nusa Tenggara Timur,0,1,0
2024,1,Cuaca ekstrem,Jawa Barat,2,0,7
2024,1,Banjir,Maluku,0,0,0
2024,1,Cuaca ekstrem,Jawa Tengah,2,0,0
2024,1,Cuaca ekstrem,Daerah Istimewa Yogyakarta,0,0,0
2024,1,Banjir,Jawa Tengah,0,0,18
2024,1,Banjir,Jawa Tengah,0,0,0
2024,1,Cuaca ekstrem,Lampung,0,0,0
2024,1,Longsor,Jawa Barat,0,0,18
2024,1,Longsor,Jawa Barat,0,1,0
2024,1,Banjir,Banten,0,0,0
2024,1,Longsor,Kalimantan Utara,5,3,0
2024,1,Banjir,Sumatera Utara,0,2,0
2024,1,Cuaca ekstrem,Jawa Barat,2,0,2
2024,1,Cuaca ekstrem,Banten,0,0,0
2024,1,Cuaca ekstrem,Jawa Barat,1,0,0
2024,0,Longsor,Jawa Timur,0,0,0
2024,1,Banjir,Jawa Timur,0,0,277
2024,0,Longsor,Jawa Timur,0,1,0
2024,1,Cuaca ekstrem,Jawa Tengah,1,0,5
2024,1,Cuaca ekstrem,Jawa Tengah,7,0,0
2024,1,Longsor,Aceh,3,0,0
2024,1,Cuaca ekstrem,Jawa Barat,0,0,0
2024,0,Banjir,Jawa Timur,0,0,0
2024,1,Banjir,Sumatera Barat,0,0,0
2024,1,Banjir,Sumatera Selatan,0,0,0
2024,1,Cuaca ekstrem,Riau,0,0,0
2024,1,Banjir,Sulawesi Barat,0,0,0
2024,1,Longsor,Jawa Timur,0,0,0
2024,1,Banjir,Sulawesi Selatan,0,0,0
2024,1,Banjir,Sulawesi Selatan,0,0,80
2024,1,Banjir,Jawa Timur,0,0,75
2024,1,Cuaca ekstrem,Jawa Timur,2,0,0
2024,1,Cuaca ekstrem,Sulawesi Tengah,6,0,20
2024,1,Cuaca ekstrem,Sulawesi Selatan,9,0,0
2024,1,Cuaca ekstrem,Kalimantan Timur,25,0,0
2024,1,Longsor,Sulawesi Selatan,5,0,41
2024,1,Cuaca ekstrem,Sulawesi Barat,2,0,0
2024,1,Longsor,Sulawesi Selatan,0,0,115
2024,1,Banjir,Sulawesi Selatan,8,0,40
2024,1,Cuaca ekstrem,Sulawesi Selatan,26,0,0
2024,1,Banjir,Kalimantan Tengah,0,0,0
2024,1,Banjir,Sulawesi Selatan,13,1,247
2024,1,Cuaca ekstrem,Sulawesi Barat,0,0,0
2024,1,Cuaca ekstrem,Nusa Tenggara Timur,0,2,0
2024,1,Longsor,Sulawesi Selatan,0,0,24
2024,1,Longsor,Sulawesi Barat,12,0,0
2024,1,Banjir,Nusa Tenggara Barat,2,0,0
2024,1,Cuaca ekstrem,Jawa Tengah,3,0,0
2024,1,Banjir,Kalimantan Barat,0,0,0
2024,1,Cuaca ekstrem,Sulawesi Selatan,4,0,0
2024,1,Cuaca ekstrem,Jawa Barat,1,0,2
2024,1,Cuaca ekstrem,Maluku Utara,0,0,0
2024,1,Banjir,Sulawesi Selatan,0,1,23
2024,1,Banjir,Sulawesi Selatan,0,0,2549
2024,1,Longsor,Sumatera Utara,0,1,0
2024,1,Banjir,Jawa Barat,0,0,0
2024,1,Gelombang pasang / Abrasi,Nusa Tenggara Barat,4,0,0
2024,1,Banjir,Sumatera Utara,20,0,350
2024,1,Banjir,Papua,0,1,0
2024,1,Banjir,Jawa Timur,0,0,155
2024,1,Longsor,Jawa Tengah,1,1,2
2024,1,Cuaca ekstrem,Jawa Tengah,0,0,37
2024,1,Cuaca ekstrem,Maluku,2,0,75
2024,1,Longsor,Jawa Barat,0,0,0
2024,1,Cuaca ekstrem,Papua,0,1,0
2024,1,Banjir,Papua,0,0,0
2024,1,Banjir,Jawa Barat,0,0,165
2024,1,Cuaca ekstrem,Bali,10,0,0
2024,1,Cuaca ekstrem,Maluku,2,0,0
2024,1,Cuaca ekstrem,Maluku,36,0,0
2024,1,Banjir,Jawa Timur,0,2,0
2024,1,Gempabumi,Nusa Tenggara Barat,0,0,0
2024,1,Banjir,Sulawesi Selatan,0,0,60
2024,1,Banjir,Gorontalo,0,0,0
2024,1,Cuaca ekstrem,Sulawesi Selatan,0,0,0
2024,1,Banjir,Maluku Utara,0,0,0
2024,1,Longsor,Maluku Utara,0,0,0
2024,1,Banjir,Lampung,0,0,0
2024,1,Cuaca ekstrem,Jawa Barat,2,0,5
2024,1,Banjir,Maluku Utara,0,1,0
2024,1,Banjir,Sulawesi Tengah,0,0,0
2024,1,Longsor,Sulawesi Utara,8,0,0
2024,1,Longsor,Jawa Tengah,0,0,435
2024,1,Longsor,Bali,0,1,0
2024,1,Banjir,Sulawesi Utara,0,0,0
2024,1,Banjir,Papua Barat,0,0,2278
2024,1,Banjir,Kepulauan Riau,0,0,0
2024,1,Banjir,Jawa Tengah,0,0,80
2024,1,Kebakaran hutan dan lahan,Jambi,0,0,0
2024,1,Banjir,Bali,0,1,0
2024,1,Banjir,Kalimantan Barat,0,0,7
2024,1,Banjir,Kalimantan Barat,0,0,10
2024,1,Banjir,Jawa Tengah,0,0,22
2024,1,Cuaca ekstrem,Bali,0,2,0
2024,1,Cuaca ekstrem,Nusa Tenggara Barat,1,0,0
2024,1,Cuaca ekstrem,Bali,2,0,0
2024,1,Banjir,Sulawesi Selatan,0,0,456
2024,1,Cuaca ekstrem,Bali,1,1,0
2024,1,Longsor,Bali,0,2,0
2024,1,Cuaca ekstrem,Jawa Barat,4,0,0
2024,1,Longsor,Banten,0,0,0
2024,1,Banjir,Nusa Tenggara Barat,0,0,70
2024,1,Cuaca ekstrem,Jawa Tengah,1,0,0
2024,1,Cuaca ekstrem,Bali,1,0,0
2024,1,Longsor,Jawa Timur,0,1,0
2024,0,Banjir,Jawa Tengah,0,0,11
2024,0,Banjir,Jawa Tengah,0,0,0
2024,1,Gempabumi,Sulawesi Tengah,0,0,0
2024,1,Banjir,Sumatera Utara,0,0,240
2024,1,Gempabumi,Jawa Barat,2,0,0
2024,1,Longsor,Daerah Istimewa Yogyakarta,0,0,0
2024,0,Banjir,Jawa Timur,0,0,370
2024,1,Banjir,Jawa Timur,0,0,141
2024,1,Gelombang pasang / Abrasi,Sulawesi Selatan,0,0,0
2024,1,Banjir,Jawa Timur,0,0,8
2024,1,Banjir,Jawa Tengah,0,0,301
2024,1,Banjir,Aceh,0,0,25
2024,1,Banjir,Jawa Timur,0,0,1356
2024,1,Cuaca ekstrem,Banten,0,2,0
2024,1,Cuaca ekstrem,Sumatera Barat,0,0,0
2024,1,Cuaca ekstrem,Jambi,0,0,0
2024,1,Cuaca ekstrem,Jawa Barat,7,0,0
2024,1,Longsor,Riau,13,0,0
2024,1,Banjir,Banten,6,0,0
2024,1,Cuaca ekstrem,Lampung,15,0,0
2024,0,Longsor,Jawa Barat,5,1,0
2024,1,Banjir,Jawa Barat,214,1,1491
2024,0,Longsor,Jawa Barat,0,9,0
2024,1,Banjir,Jawa Barat,0,3,1641
2024,1,Banjir,Sumatera Utara,2,0,0
2024,1,Cuaca ekstrem,Banten,19,1,0
2024,1,Banjir,Lampung,0,0,235
2024,1,Banjir,Jawa Barat,11,1,18
2024,1,Longsor,Jawa Barat,755,2,4172
2024,1,Banjir,Bengkulu,0,0,0
2024,1,Banjir,Banten,15,3,1909
2024,1,Longsor,Banten,45,2,364
2024,1,Banjir,Banten,2,1,1160
2024,0,Banjir,Kalimantan Timur,0,0,0
2024,1,Banjir,Kalimantan Timur,0,0,0
2024,1,Banjir,Jawa Timur,6,0,0
2024,1,Banjir,Nusa Tenggara Barat,0,0,4
2024,1,Kebakaran hutan dan lahan,Sumatera Utara,0,0,0
2024,1,Cuaca ekstrem,Sumatera Selatan,0,0,0
2024,1,Cuaca ekstrem,Nusa Tenggara Barat,0,1,0
2024,1,Banjir,Jawa Tengah,0,0,53
2024,1,Banjir,Kalimantan Tengah,0,0,20
2024,1,Banjir,Jawa Timur,0,0,290
2024,1,Banjir,Jawa Timur,0,0,10
2024,1,Banjir,Kalimantan Tengah,0,0,53
2024,1,Banjir,Jawa Barat,0,0,182
2024,1,Banjir,DKI Jakarta,0,0,206
2024,1,Banjir,Jawa Tengah,0,0,647
2024,1,Banjir,Kalimantan Barat,0,0,32
2024,1,Longsor,Sumatera Utara,11,0,0
2024,1,Longsor,Jawa Barat,14,0,65
2024,0,Longsor,Sumatera Utara,4,0,0
2024,1,Banjir,Sumatera Utara,1,0,0
2024,0,Longsor,Sumatera Utara,1,10,0
2024,1,Cuaca ekstrem,Sulawesi Utara,4,0,0
